1,捕鱼达人2,单机,益智休闲,2D,完全免费,经典,捕鱼,街机,积分,关卡,卡牌,玩家对战,2014/6/11 6:46
2,神庙逃亡2,单机,益智休闲,2D,完全免费,跑酷,经典,关卡,街机,积分,重力感应,收集,2014/6/11 6:46
3,保卫萝卜2,单机,益智休闲,2D,完全免费,经典,关卡,塔防,武器强化,养成,收集,卡通,2014/6/11 6:46
4,愤怒的小鸟,单机,角色扮演,2D,完全免费,关卡,经典,小鸟,Rovio,收集,养成,回合制,2014/6/11 6:46
5,NBA 2K14,单机,体育竞技,3D,完全免费,篮球,玩家对战,养成,HD高清,经典,大作,2014/6/11 6:46
6,开心消消乐,单机,益智休闲,2D,完全免费,Q版,卡通,三消游戏,积分排名,收集,养成,腾讯游戏,社交,2014/6/11 6:46
7,三国志无双战,单机,角色扮演,3D,完全免费,三国,经典,街机,闯关,2014/6/11 6:46
8,熊出没之熊大快跑,单机,益智休闲,3D,完全免费,跑酷,影视改编,关卡,动漫,卡通,2014/6/11 6:46
9,鳄鱼小顽皮爱洗澡,单机,益智休闲,2D,完全免费,经典,迪士尼,关卡,物理游戏,收集,卡通,2014/6/11 6:46
10,植物大战僵尸,单机,益智休闲,2D,完全免费,经典,关卡,僵尸,塔防,养成,收集,阵型布局,2014/6/11 6:46
11,水果忍者,单机,益智休闲,2D,完全免费,经典,关卡,街机,切水果,减压,2014/6/11 6:46
12,史上最牛的游戏2,单机,益智休闲,2D,完全免费,卡通,关卡,搞怪,街机,S级通关,玩家对战,反应力，重力感应,2014/6/11 6:46
13,割绳子2,单机,益智休闲,2D,完全免费,经典,卡通,关卡,游道易,物理游戏,2014/6/11 6:46
14,空中打击,单机,弹幕射击,2D,完全免费,经典,HD高清,雷电,飞机,关卡,弹幕射击,2014/6/11 6:46
15,生化危机4,单机,角色扮演,2D,完全免费,经典,关卡,HD高清,僵尸,大作,2014/6/11 6:46
16,超凡蜘蛛侠2,单机,角色扮演,3D,完全免费,影视改编,Gameloft,大作,经典,闯关,格斗,2014/6/11 6:46
17,现代战争4,射击游戏,3D,单机,完全免费,HD高清,大作,玩家对战,经典,Gameloft,战争,第一人称射击,2014/6/11 6:46
18,三剑之舞,动作,2D,单机,完全免费,经典,Com2uS,关卡,格斗,闯关,2014/6/11 6:46
19,侠盗猎车手：圣安地列斯,动作,3D,单机,完全免费,经典,大作,沙盒游戏,2014/6/11 6:46
20,极品飞车17,竞速,3D,单机,完全免费,EA,经典,大作,赛车,重力感应,玩家对战,沙盒游戏,汽车改装,HD高清,2014/6/11 6:46
21,孤胆车神：维加斯,动作,3D,单机,完全免费,Gameloft,经典,大作,HD高清,沙盒游戏,侠盗飞车,剧情,关卡,2014/6/11 6:46
22,神偷奶爸：小黄人快跑,单机,益智休闲,3D,完全免费,影视改编,Gameloft,闯关,跑酷,影视主角,2014/6/11 6:46
23,狂野飚车8,单机,3D,完全免费,竞速,经典,赛车,重力感应,大作,Gameloft,HD高清,玩家对战,2014/6/11 6:46
24,背刺,单机,3D,完全免费,动作,Gameloft,经典,大作,HD高清,闯关,剧情任务,沙盒游戏,2014/6/11 6:46
25,狂野之血,单机,3D,完全免费,动作,Gameloft,经典,大作,玩家对战,HD高清,2014/6/11 6:46
26,三国群英传,单机,2D,完全免费,策略,三国,经典关卡,塔防,2014/6/11 6:46
27,真实赛车3,单机,3D,完全免费,竞速,经典,赛车,重力感应,大作,EA,HD高清,关卡,直线加速赛,2014/6/11 6:46
28,小小指挥官2,单机,3D,完全免费,策略,塔防,关卡,玩家对战,经典,武器强化,2014/6/11 6:46
29,激流快艇,单机,3D,完全免费,竞速,玩家对战,经典,积分排名,摩托艇,重力感应,2014/6/11 6:46
30,雷神2,单机,3D,完全免费,动作,Gameloft,大作,影视改编,HD高清,玩家对战,关卡,2014/6/11 6:46
31,前线突击队,射击游戏,单机,3D,完全免费,枪战,大作,经典,玩家对战,Glu,HD高清,关卡,第三人称射击,2014/6/11 6:46
32,六发左轮,射击游戏,单机,3D,完全免费,Gameloft,经典,大作,玩家对战,HD高清,沙盒游戏,第三人称射击,2014/6/11 6:46
33,忍者跳跃,动作,单机,2D,完全免费,忍者,攀爬跑酷,减压,2014/6/11 6:46
34,近地轨道防御3,射击游戏,单机,3D,完全免费,Gameloft,HD高清,经典,大作,玩家对战,关卡,第一人称射击,2014/6/11 6:46
35,命运英雄传 ,角色扮演,单机,3D,完全免费,Glu,大作,经典,玩家对战,2014/6/11 6:46
36,都市赛车5,竞速,3D,单机,完全免费,Gameloft,经典,大作,赛车,重力感应,玩家对战,HD高清,2014/6/11 6:46
37,GT赛车2,竞速,3D,单机,完全免费,Gameloft,经典,大作,赛车,重力感应,玩家对战,HD高清,真实赛车,2014/6/11 6:46
38,百战天虫2,策略,3D,单机,完全免费,玩家对战,卡通,关卡,2014/6/11 6:46
39,桥梁构造者,益智休闲,2D,单机,完全免费,关卡,建筑搭建,物理游戏,积分,智力开发,2014/6/11 6:46
40,窒息隧道,益智休闲,2D,单机,完全免费,关卡,反应力,减压,隧道穿越,2014/6/11 6:46
41,使命召唤,射击游戏游戏,3D,单机,完全免费,大作,经典,玩家对战,HD高清,枪战,暴雪,第一人称射击,2014/6/11 6:46
42,蝙蝠侠：黑暗骑士崛起,动作,3D,单机,完全免费,大作,经典,HD高清,Gameloft,影视改编,剧情任务,格斗,2014/6/11 6:46
43,神庙逃亡：勇敢的心,单机,益智休闲,2D,完全免费,跑酷,经典,关卡,街机,积分排名,重力感应,影视改编,2014/6/11 6:46
44,拳皇2012,单机,动作格斗,2D,完全免费,拳皇,玩家对战,街机,专属特技,八神,格斗,2014/6/11 6:46
45,勇者斗恶龙8,单机,角色扮演,3D,完全免费,卡通,动漫,经典,HD高清,2014/6/11 6:46
46,疯狂外星人,单机,益智休闲,2D,完全免费,Q版,闯关,汽车跑酷,街机,减压,2014/6/11 6:46
47,老爸曾是小偷,单机,益智休闲,2D,完全免费,Q版,闯关,跑酷,街机,减压,2014/6/11 6:46
48,崩溃地带,单机,益智休闲,2D,完全免费,卡通,HD高清,关卡,重力感应,街机,物理游戏,2014/6/11 6:46
49,我的世界,单机,策略经营,3D,完全免费,经典,大作,沙盒游戏,像素,建筑搭建,HD高清,艺术创作,2014/6/11 6:46
50,实况足球2012,单机,体育竞技,3D,完全免费,足球,经典,大作,玩家对战,HD高清,2014/6/11 6:46
51,纪念碑谷,单机,益智休闲,2D,完全免费,卡通,HD高清,迷宫,解谜,关卡,2014/6/11 6:46
52,永恒战士2,单机,角色扮演,3D,完全免费,Glu,大作,经典,玩家对战,收集,武器强化,闯关,HD高清,2014/6/11 6:46
53,里约热内卢：圣徒之城,单机,动作,3D,完全免费,Gameloft,经典,大作,沙盒游戏,侠盗猎手,剧情任务,HD高清,重力感应,2014/6/11 6:46
54,最终幻想6,单机,角色扮演,3D,完全免费,经典,大作,动漫,剧情任务,HD高清,关卡,2014/6/11 6:46
55,混沌之戒2,单机,角色扮演,3D,完全免费,经典,大作,HD高清,剧情任务,闯关,2014/6/11 6:46
56,超级救火队2,单机,益智休闲,3D,完全免费,卡通,关卡,消防游戏,物理游戏,HD高清,2014/6/11 6:46
57,搏击长空,单机,飞行模拟,3D,完全免费,重力感应,大作,经典,飞机,剧情任务,HD高清,2014/6/11 6:46
58,街头霸王4,单机,动作格斗,3D,完全免费,玩家对战,经典,大作,街机,拳皇,HD高清,格斗,2014/6/11 6:46
59,粘粘世界,单机,益智休闲,3D,完全免费,物理游戏,经典,卡通,粘连游戏,关卡,建筑搭建,玩家对战,2014/6/11 6:46
60,直升机空战,单机,飞行模拟,3D,完全免费,玩家对战,飞机,剧情任务,HD高清,2014/6/11 6:46
61,开心农场2,单机,策略经营,3D,完全免费,模拟经营,养成,社交,收集,HD高清,2014/6/11 6:46
62,Cytus音乐节奏,单机,益智休闲,2D,完全免费,动漫,音乐游戏,HD高清,积分排名,音符击打,2014/6/11 6:46
63,速度与激情6,竞速,3D,单机,完全免费,经典,大作,赛车,重力感应,玩家对战,影视改编,汽车改装,HD高清,直线加速赛,2014/6/11 6:46
64,FIFA 14,单机,体育竞技,3D,完全免费,EA,足球,经典,大作,玩家对战,HD高清,养成,2014/6/11 6:46
65,植物大作战,单机,策略,3D,完全免费,僵尸,养成,社交,关卡,塔防,Q版,玩家对战,解谜,2014/6/11 6:46
66,号角,单机,动作,3D,完全免费,大作,HD高清,沙盒游戏,闯关,格斗,2014/6/11 6:46
67,印第安探险,单机,益智休闲,3D,完全免费,跑酷,闯关,HD高清,反应力,2014/6/11 6:46
68,异形大战,单机,射击游戏,3D,完全免费,僵尸,影视改编,重口味,闯关,HD高清,2014/6/11 6:46
69,小鸟爆破,单机,益智休闲,2D,完全免费,小鸟,三消游戏,Q版,社交,积分排名,经典,消除游戏,2014/6/11 6:46
70,异形2,单机,策略,2D,完全免费,HD高清,大作,Chillingo,闯关,塔防,2014/6/11 6:46
71,星际战争,单机,射击游戏,2D,完全免费,玩家对战,HD高清,关卡,建筑升级,社交,第三人称射击,2014/6/11 6:46
72,狂野之血,单机,动作,3D,完全免费,Gameloft,玩家对战,经典,大作,HD高清,关卡,2014/6/11 6:46
73,光明之神,单机,益智休闲,3D,完全免费,物理游戏,HD高清,解谜,关卡,光线连接,收集,2014/6/11 6:46
74,地牢猎人3,单机,动作,3D,完全免费,Gameloft,经典,大作,关卡,HD高清,玩家对战,角色成长,2014/6/11 6:46
75,监狱脱出少女,单机,冒险解谜,2D,完全免费,解谜,恐怖,闯关,生死逃脱,2014/6/11 6:46
76,玩具塔防4,单机,策略经营,2D,完全免费,塔防,关卡,Q版,建筑升级,阵型布局,武器强化,2014/6/11 6:46
77,音速出击,单机,益智休闲,2D,完全免费,动漫,音乐游戏,HD高清,积分排名,音符击打,2014/6/11 6:46
78,僵尸之林,单机,射击游戏,3D,完全免费,僵尸,Gameloft,卡通,闯关,HD高清,武器强化,第三人称射击,2014/6/11 6:46
79,符文大师,单机,益智休闲,2D,完全免费,三消游戏,经典,积分排名,关卡,消除游戏,8方抵消,2014/6/11 6:46
80,消灭星星,单机,益智休闲,2D,完全免费,三消游戏,经典,积分排名,关卡,2014/6/11 6:46
81,F18舰载机模拟起降,单机,飞行模拟,3D,完全免费,飞机,起降训练,HD高清,剧情任务,2014/6/11 6:46
82,小三传奇,单机,益智休闲,2D,完全免费,经典,数字合并,16方格,积分排名,2014/6/11 6:46
83,2048,单机,益智休闲,2D,完全免费,经典,数字合并,16方格,积分排名,2014/6/11 6:46
84,炮艇战：3D直升机,单机,飞行模拟,3D,完全免费,飞机改装,HD高清,剧情任务,拟实海战,2014/6/11 6:46
85,死亡空间,单机,射击游戏,3D,完全免费,EA,经典,重口味,恐怖,HD高清,闯关,大作,武器收集,剧情任务,影视改编,2014/6/11 6:46
86,地狱之剑,单机,角色扮演,2D,完全免费,阵容搭配,角色成长,关卡,副本,经典,2014/6/11 6:46
87,美国队长2,单机,射击游戏,2D,完全免费,影视改编,玩家对战,武器强化,Gameloft,闯关,大作,2014/6/11 6:46
88,瘟疫公司,单机,策略经营,2D,完全免费,经典,大作,病毒传播,关卡,剧情任务,2014/6/11 6:46
89,忍者海盗混战,单机,射击游戏,3D,完全免费,Q版,忍者,闯关,武器强化,HD高清,积分排名,收集,第三人称射击,2014/6/11 6:46
90,行尸走肉,单机,动作,3D,完全免费,僵尸,重口味,经典,大作,HD高清,影视改编,解谜,闯关,2014/6/11 6:46
91,拳皇97,单机,动作格斗,3D,完全免费,拳皇,玩家对战,街机,专属特技,八神,格斗,2014/6/11 6:46
92,王国保卫战,单机,策略,3D,完全免费,卡通,塔防,建筑升级,天赋技能,经典,2014/6/11 6:46
93,艾诺迪亚4,单机,角色扮演,3D,完全免费,经典,Com2uS,关卡,大作,剧情任务,收集,2014/6/11 6:46
94,雷神2：暗黑世界,单机,动作,3D,完全免费,Gameloft,大作,影视改编,HD高清,关卡,玩家对战,2014/6/11 6:46
95,不义联盟：人间之神,单机,动作格斗,3D,完全免费,大作,HD高清,玩家对战,影视主角,3V3对战,街机,格斗,2014/6/11 6:46
96,雷曼：竞速嘉年华,单机,冒险解谜,2D,完全免费,跑酷,闯关,HD高清,动漫,Ubisoft,2014/6/11 6:46
97,极品飞车17：最高通缉,单机,3D,完全免费,竞速,经典,赛车,重力感应,大作,EA,关卡,HD高清,2014/6/11 6:46
98,阿尔龙：剑影,单机,3D,完全免费,角色扮演,收集,魔兽世界,养成,剧情任务,经典,大作,HD高清,2014/6/11 6:46
99,坚守阵地2,单机,2D,完全免费,策略,塔防,关卡,Q版,建筑升级,阵型布局,武器强化,HD高清,解谜,2014/6/11 6:46
100,坦克大战,单机,3D,完全免费,射击游戏,坦克,玩家对战,HD高清,激光大战,关卡,第三人称射击,2014/6/11 6:46
101,泽诺尼亚5,单机,2D,完全免费,角色扮演,经典,玩家对战,Q版,剧情任务,闯关,阵容搭配,2014/6/11 6:46
102,和风物语,单机,2D,完全免费,策略经营,城市建设,建筑升级,雇佣好友,HD高清,Q版,经典,2014/6/11 6:46
103,武士2复仇,单机,3D,完全免费,角色扮演,动漫,武士刀,闯关,HD高清,强击打感,2014/6/11 6:46
104,半条命2,单机,3D,完全免费,射击游戏,大作,经典,重力感应,重口味,物理游戏,HD高清,僵尸,第一人称射击,2014/6/11 6:46
105,宝石迷阵4闪电战,单机,2D,完全免费,益智休闲,三消游戏,关卡,积分,经典,玩家对战,HD高清,消除游戏,2014/6/11 6:46
106,武士大战僵尸2,单机,2D,完全免费,动作,Glu,僵尸,武士刀,武器强化,闯关,Q版,玩家对战,2014/6/11 6:46
107,枪火兄弟连2,单机,2D,完全免费,射击游戏,Glu,闯关,卡通,武器强化,玩家对战,僵尸,第三人称射击,2014/6/11 6:46
108,VR网球,单机,3D,完全免费,体育竞技,经典,大作,玩家对战,模拟生涯,网球,HD高清,2014/6/11 6:46
109,弹弓赛车,单机,2D,完全免费,竞技,赛车,Q版,关卡,离心力过弯,物理游戏,HD高清,过弯加速,2014/6/11 6:46
110,机械迷城,单机,2D,完全免费,冒险解谜,解谜,经典,大作,关卡,PC手游,HD高清,机器人,水墨风,2014/6/11 6:46
111,小怪兽求包养2,单机,2D,完全免费,益智休闲,Q版,闯关,收集,物理游戏,地心引力,2014/6/11 6:46
112,地铁跑酷,单机,益智休闲,2D,完全免费,关卡,经典,跑酷,积分排名,收集,2014/6/11 6:46
113,劲爆棒球,单机,完全免费,2D,体育竞技,Com2uS,Q版,棒球,经典,HD高清,2014/6/11 6:46
114,捣蛋猪,单机,益智休闲,2D,完全免费,Rovio,物理游戏,经典,关卡,道具搭建,收集,2014/6/11 6:46
115,猪猪历险记,单机,益智休闲,2D,完全免费,重力感应,闯关,积分排名,三人组队,2014/6/11 6:46
116,亡灵杀手,单机,益智休闲,2D,完全免费,闯关,HD高清,强击打感,武器强化,养成,卡通,动漫,关卡,经典,2014/6/11 6:46
117,迷你英雄,单机,3D,完全免费,射击游戏,僵尸,武器强化,闯关,Q版,玩家对战,第三人称射击,2014/6/11 6:46
118,热血与荣耀:传奇,单机,3D,完全免费,动作格斗,Glu,大作,经典,罗马斗士,HD高清,格斗,2014/6/11 6:46
119,不再犹豫,单机,3D,完全免费,弹幕射击,经典,大作,雷电,闯关,飞机,HD高清,弹幕射击,2014/6/11 6:46
120,怪物射击,单机,2D,完全免费,射击游戏,Q版,僵尸,闯关,武器强化,第三人称射击,2014/6/11 6:46
121,无尽深渊,单机,2D,完全免费,弹幕射击,经典,雷电,闯关,飞机,HD高清,Chillingo,重力感应,弹幕射击,2014/6/11 6:46
122,101个游戏合集,单机,2D,完全免费,益智休闲,街机,HD高清,小游戏合集,2014/6/11 6:46
123,雷电2012,单机,3D,完全免费,弹幕射击,经典,雷电,闯关,飞机,HD高清,重力感应,战机强化,积分排名,弹幕射击,2014/6/11 6:46
124,像素公路,单机,3D,完全免费,益智休闲,经典,像素,闯关,汽车改造,2014/6/11 6:46
125,职业杀手：僵尸之城2,单机,3D,完全免费,射击游戏,Glu,经典,大作,僵尸,重口味,闯关,第三人称射击,2014/6/11 6:46
126,疯兔大爆炸,单机,3D,完全免费,益智休闲,物理游戏,关卡,Ubisoft,道具,地心引力,2014/6/11 6:46
127,冒险迷宫村 ,单机,2D,完全免费,策略经营,开罗游戏,经典,像素,城镇建设,收集,武器强化,闯关,2014/6/11 6:46
128,天朝教育委员会2,单机,2D,完全免费,益智休闲,搞笑,知识竞猜,投骰子,看图填词,收集,卡通,经典,关卡,2014/6/11 6:46
129,地牢猎人4,角色扮演,单机,3D,完全免费,大作,经典,玩家对战,Gameloft,养成,关卡,2014/6/11 6:46
130,魂斗罗：进化革命,单机,2D,完全免费,射击游戏,经典,魂斗罗,闯关,HD高清,街机,第三人称射击,2014/6/11 6:46
131,合金弹头,单机,2D,完全免费,射击游戏,经典,闯关,HD高清,第三人称射击,街机,2014/6/11 6:46
132,滑雪大冒险,单机,益智休闲,2D,完全免费,积分,滑雪,道具,经典,闯关,2014/6/11 6:46
133,乐动魔方,单机,益智休闲,2D,完全免费,16方格,音乐游戏,积分排名,感应力,动漫,街机,2014/6/11 6:46
134,DJMAX RAY,单机,益智休闲,2D,完全免费,4格键,音乐游戏,积分,感应力,动漫,2014/6/11 6:46
135,糖果粉碎传奇,单机,益智休闲,2D,完全免费,关卡,经典,三消游戏,Q版,道具,积分排名,消除游戏,2014/6/11 6:46
136,笨拙的忍者,单机,养成,3D,完全免费,物理游戏,人机互动,忍者,社交,搞笑,Q版,养成,2014/6/11 6:46
137,树叶精灵,单机,冒险解谜,2D,完全免费,收集,养成,闯关,卡通,风向调试,经典,解谜,2014/6/11 6:46
138,音速小子索尼克4,单机,益智休闲,3D,完全免费,经典,闯关,收集,加速度,物理游戏,跑酷,街机,卡通,2014/6/11 6:46
139,迷你冲撞,单机,冒险解谜,2D,完全免费,街机,闯关,收集,Q版,HD高清,感应力,2014/6/11 6:46
140,僵尸世界大战,单机,射击游戏,3D,完全免费,影视改编,重口味,僵尸,恐怖,武器强化,剧情任务,社交,大作,经典,第一人称射击,2014/6/11 6:46
141,雷霆赛车2,单机,竞速,3D,完全免费,玩家对战,赛车,重力感应,关卡,2014/6/11 6:46
142,一起高尔夫3,单机,完全免费,3D,体育竞技,Gameloft,HD高清,高尔夫球,大作,经典,玩家对战,社交,2014/6/11 6:46
143,龙珠：掌上战斗,单机,完全免费,2D,动作格斗,动漫,七龙珠,街机,专属特技,拳皇,关卡,格斗,2014/6/11 6:46
